# Openable objects decoded from the OSRS cache. Generated by dumpAccessPoints.
# covered=yes means our transport data already has a row within 1 tile.
x	y	plane	objectId	name	action	locType	orientation	covered	inShippedMap
2216	3164	0	3938	Dense forest	Enter	10	2	yes	yes
2216	3167	0	3939	Dense forest	Enter	10	2	yes	yes
2227	3218	0	3938	Dense forest	Enter	10	1	yes	yes
2230	3218	0	3939	Dense forest	Enter	10	1	yes	yes
2231	3248	0	3938	Dense forest	Enter	10	3	yes	yes
2232	3148	0	3937	Dense forest	Enter	10	3	yes	yes
2233	3218	0	3937	Dense forest	Enter	10	1	yes	yes
2234	3248	0	3939	Dense forest	Enter	10	3	yes	yes
2235	3148	0	3938	Dense forest	Enter	10	3	yes	yes
2236	3218	0	3939	Dense forest	Enter	10	1	yes	yes
2237	3248	0	3937	Dense forest	Enter	10	3	yes	yes
2238	3148	0	3939	Dense forest	Enter	10	3	yes	yes
2266	3191	0	3938	Dense forest	Enter	10	1	yes	yes
2269	3191	0	3939	Dense forest	Enter	10	1	yes	yes
2272	3191	0	3937	Dense forest	Enter	10	1	yes	yes
2278	3223	0	3938	Dense forest	Enter	10	2	yes	yes
2278	3226	0	3937	Dense forest	Enter	10	2	yes	yes
2278	3229	0	3939	Dense forest	Enter	10	0	yes	yes
2302	3214	0	3937	Dense forest	Enter	10	0	yes	yes
2302	3217	0	3938	Dense forest	Enter	10	2	yes	yes
2302	3220	0	3939	Dense forest	Enter	10	0	yes	yes
2302	3223	0	3938	Dense forest	Enter	10	2	yes	yes
1248	3723	0	34463	Door	Open	0	3	yes	yes
1249	3723	0	34464	Door	Open	0	3	yes	yes
1566	3556	0	42116	Door	Open	0	3	yes	yes
1571	3556	1	42120	Door	Open	0	1	yes	yes
1943	4702	0	6106	Door	Open	0	1	yes	yes
2444	3166	0	25527	Door	Open	10	1	yes	yes
2445	3165	0	25526	Door	Open	10	1	yes	yes
2511	3464	0	2010	Door	Open	10	0	yes	yes
2522	3495	1	1540	Door	Open	0	3	yes	yes
2530	3314	0	2528	Door	Open	0	0	yes	yes
2531	3328	0	2537	Door	Open	0	1	yes	yes
2539	9672	0	2526	Door	Open	0	2	yes	yes
2565	3320	0	1540	Door	Open	0	0	yes	yes
2566	9901	0	2002	Door	Open	0	1	yes	yes
2567	3271	0	46863	Door	Open	0	2	yes	yes
2568	9893	0	2002	Door	Open	0	1	yes	yes
2569	3322	0	1540	Door	Open	0	0	yes	yes
2570	3271	0	46863	Door	Open	0	0	yes	yes
2574	3333	0	1535	Door	Open	0	0	yes	yes
2575	9861	0	2000	Door	Open	0	3	yes	yes
2592	3339	0	2054	Door	Open	0	3	yes	yes
2597	3105	1	1535	Door	Open	0	1	yes	yes
2601	9482	0	11728	Door	Open	0	3	yes	yes
2604	9900	0	2002	Door	Open	0	1	yes	yes
2610	3307	0	1535	Door	Open	0	1	yes	yes
2611	3394	0	20925	Door	Open	0	3	yes	yes
2616	3325	1	1540	Door	Open	0	3	yes	yes
2639	10424	0	21167	Door	Open	0	0	yes	yes
2664	3333	0	1535	Door	Open	0	3	yes	yes
2666	3291	1	1535	Door	Open	0	1	yes	yes
2677	3088	0	1543	Door	Open	0	1	yes	yes
2698	3494	0	25799	Door	Open	0	1	yes	yes
2704	5362	1	22921	Door	Open	0	3	yes	yes
2716	3472	0	25819	Door	Open	0	0	yes	yes
2739	5360	1	22921	Door	Open	0	0	yes	yes
2744	5355	1	22914	Door	Open	0	1	yes	yes
2799	4453	0	4962	Door	Open	0	0	yes	yes
2806	3452	0	1540	Door	Open	0	0	yes	yes
2807	3163	0	1540	Door	Open	0	0	yes	yes
2820	3557	0	3746	Door	Open	0	1	yes	yes
2822	3555	0	3745	Door	Open	0	2	yes	yes
2827	10218	0	6106	Door	Open	0	3	yes	yes
2833	10197	0	6106	Door	Open	0	2	yes	yes
2834	10223	2	6110	Door	Open	0	2	yes	yes
2842	3542	1	24312	Door	Open	0	3	yes	yes
2854	3546	0	24306	Door	Open	0	3	yes	yes
2855	3546	0	24309	Door	Open	0	3	yes	yes
2877	3546	0	24318	Door	Open	0	0	yes	yes
2900	3473	0	2861	Door	Open	0	2	yes	yes
2902	3474	0	24686	Door	Open	0	1	yes	yes
2914	10164	1	6108	Door	Open	0	0	yes	yes
2916	3537	0	1540	Door	Open	0	0	yes	yes
2930	10183	0	6106	Door	Open	0	3	yes	yes
2930	10185	0	6977	Door	Open	0	1	yes	yes
2930	10195	0	6975	Door	Open	0	3	yes	yes
2941	3248	0	2595	Door	Open	0	0	yes	yes
2998	3917	0	23555	Door	Open	0	3	yes	yes
3012	3204	0	2069	Door	Open	0	0	yes	yes
3016	3246	0	59	Door	Open	0	0	yes	yes
3045	3485	1	1535	Door	Open	0	1	yes	yes
3046	9756	0	30364	Door	Open	0	1	yes	yes
3058	3485	1	1535	Door	Open	0	1	yes	yes
3061	4984	1	7259	Door	Open	0	3	yes	yes
3072	3090	0	9710	Door	Open	0	2	yes	yes
3079	3084	0	9709	Door	Open	0	0	yes	yes
3079	9334	0	11068	Door	Open	0	1	yes	yes
3082	9287	0	11064	Door	Open	0	0	yes	yes
3086	3126	0	9716	Door	Open	0	3	yes	yes
3088	3251	0	1535	Door	Open	0	3	yes	yes
3097	9312	0	11053	Door	Open	0	2	yes	yes
3098	3107	0	9398	Door	Open	0	0	yes	yes
3104	9305	0	11051	Door	Open	0	1	yes	yes
3104	9319	0	11055	Door	Open	0	3	yes	yes
3106	3361	2	22	Door	Open	0	1	yes	yes
3111	9312	0	11057	Door	Open	0	0	yes	yes
3122	3102	0	9723	Door	Open	0	1	yes	yes
3122	3488	0	102	Door	Open	0	3	yes	yes
3123	3361	0	136	Door	Open	0	3	yes	yes
3124	3126	0	1535	Door	Open	0	3	yes	yes
3125	3124	0	9721	Door	Open	0	0	yes	yes
3126	9337	0	11066	Door	Open	0	2	yes	yes
3129	9290	0	11070	Door	Open	0	3	yes	yes
3130	3124	0	9722	Door	Open	0	0	yes	yes
3186	3434	0	11775	Door	Open	0	0	yes	yes
3202	3169	0	2406	Door	Open	0	0	yes	yes
3207	3217	0	12348	Door	Open	0	1	yes	yes
3221	3496	1	11773	Door	Open	0	0	yes	yes
3222	3479	0	32464	Door	Open	0	3	yes	yes
3222	3491	0	32464	Door	Open	0	3	yes	yes
3231	3387	0	11773	Door	Open	0	3	yes	yes
3284	3396	0	11773	Door	Open	0	0	yes	yes
3317	9601	0	6919	Door	Open	10	2	yes	yes
3318	9601	0	6920	Door	Open	10	0	yes	yes
3370	2970	0	6240	Door	Open	0	2	yes	yes
3370	2971	0	6238	Door	Open	0	2	yes	yes
3371	9312	0	10431	Door	Open	0	1	yes	yes
3426	3555	1	2102	Door	Open	0	1	yes	yes
3427	3555	1	2104	Door	Open	0	1	yes	yes
3539	3554	1	1535	Door	Open	0	2	yes	yes
3548	3543	1	5186	Door	Open	0	3	yes	yes
3548	3551	1	5172	Door	Open	0	1	yes	yes
3548	3565	0	5174	Door	Open	0	0	yes	yes
3549	3543	1	5183	Door	Open	0	3	yes	yes
3558	3554	1	1535	Door	Open	0	0	yes	yes
3596	9680	0	32562	Door	Open	0	3	yes	yes
3600	3213	0	17973	Door	Open	0	3	yes	yes
3608	3221	0	18091	Door	Open	0	2	yes	yes
3612	3280	0	17600	Door	Open	0	1	yes	yes
3612	3338	0	39372	Door	Open	0	0	yes	yes
3615	3543	1	5244	Door	Open	0	2	yes	yes
3625	3223	0	18057	Door	Open	0	1	yes	yes
3625	3252	0	17601	Door	Open	0	0	yes	yes
3629	9680	0	17911	Door	Open	0	1	yes	yes
3630	9680	0	17912	Door	Open	0	1	yes	yes
3631	3240	0	17600	Door	Open	0	2	yes	yes
3631	3259	0	17601	Door	Open	0	1	yes	yes
3632	3218	0	32659	Door	Enter	10	1	yes	yes
3641	3307	0	18047	Door	Open	0	2	yes	yes
3817	2841	0	22007	Door	Open	0	0	yes	yes
3817	2847	0	22007	Door	Open	0	0	yes	yes
1627	3964	0	29322	Doors of Dinh	Enter	10	1	yes	yes
2695	5277	1	23052	Doorway	Enter	10	2	yes	yes
2942	10179	0	23287	Doorway	Enter	10	0	yes	yes
3233	9324	0	6555	Doorway	Open	10	3	yes	yes
3234	9324	0	6553	Doorway	Open	10	3	yes	yes
3363	3299	0	10721	Doorway	Enter	10	3	yes	yes
2123	5251	0	23705	Dripping vine	Climb-up	10	0	yes	yes
2148	5284	0	23706	Dripping vine	Climb-down	10	0	yes	yes
3031	4825	0	24972	Earth rift	Exit-through	4	2	yes	yes
3025	3332	3	14925	Edge	Jump	10	1	yes	yes
3236	3416	3	14841	Edge	Jump-off	10	0	yes	yes
1435	3129	0	51375	Entrance	Pass-through	10	1	yes	no
2838	10123	0	5998	Entrance	Go-through	0	1	yes	yes
3081	3420	0	20790	Entrance	Climb-down	10	0	yes	yes
2714	9564	0	20878	Exit	Leave	0	0	yes	yes
2838	10089	2	3773	Exit	Leave	0	0	yes	yes
2838	10090	2	3774	Exit	Leave	0	0	yes	yes
2938	3252	0	2602	Exit door	Open	0	0	yes	yes
2857	3955	0	33192	Fallen Tree	Pass	10	0	yes	yes
2541	3331	0	2068	Fence	Squeeze-through	0	2	yes	yes
3240	3335	0	16518	Fence	Jump-over	0	3	yes	yes
3029	4830	0	24971	Fire rift	Exit-through	4	2	yes	yes
3598	3201	1	18070	Floorboards	Jump-to	22	0	yes	yes
3598	3203	1	18071	Floorboards	Jump-to	22	3	yes	yes
3598	3222	1	18090	Floorboards	Jump-to	22	3	yes	yes
3599	3200	1	18073	Floorboards	Jump-to	22	0	yes	yes
3601	3200	1	18072	Floorboards	Jump-to	22	0	yes	yes
3601	3222	1	18089	Floorboards	Jump-to	22	3	yes	yes
3613	3205	3	18097	Floorboards	Jump-to	22	1	yes	yes
3613	3208	3	18098	Floorboards	Jump-to	22	2	yes	yes
3615	3216	1	18093	Floorboards	Jump-to	22	3	yes	yes
3615	3218	1	18094	Floorboards	Jump-to	22	0	yes	yes
3622	3230	1	18112	Floorboards	Jump-to	22	0	yes	yes
3622	3232	1	18111	Floorboards	Jump-to	22	0	yes	yes
3623	3223	1	18110	Floorboards	Jump-to	22	0	yes	yes
3623	3226	1	18109	Floorboards	Jump-to	22	0	yes	yes
3624	3240	1	18114	Floorboards	Jump-to	22	0	yes	yes
3626	3240	1	18113	Floorboards	Jump-to	22	1	yes	yes
3633	3256	1	18118	Floorboards	Jump-to	22	3	yes	yes
3636	3256	1	18117	Floorboards	Jump-to	22	0	yes	yes
1457	2968	1	55333	Gangplank	Cross	10	0	yes	no
1504	3397	1	29724	Gangplank	Cross	10	1	yes	yes
1514	2969	1	50737	Gangplank	Cross	10	1	yes	no
1746	3136	1	50735	Gangplank	Cross	10	0	yes	no
1810	3679	1	50064	Gangplank	Cross	10	0	yes	yes
1824	3693	1	27778	Gangplank	Cross	10	3	yes	yes
2142	3124	1	17409	Gangplank	Cross	10	3	yes	yes
2157	3332	1	34949	Gangplank	Cross	10	3	yes	yes
2590	2851	1	31756	Gangplank	Cross	10	0	yes	yes
2591	2851	1	31756	Gangplank	Cross	10	0	yes	yes
2674	3142	1	17403	Gangplank	Cross	10	1	yes	yes
2762	3238	1	17401	Gangplank	Cross	10	0	yes	yes
2774	3234	1	2088	Gangplank	Cross	10	0	yes	yes
2792	3416	1	17395	Gangplank	Cross	10	3	yes	yes
2834	3333	1	2415	Gangplank	Cross	10	1	yes	yes
2909	3228	1	34668	Gangplank	Cross	10	1	yes	yes
2915	3223	1	34670	Gangplank	Cross	10	1	yes	yes
2956	3144	1	2082	Gangplank	Cross	10	1	yes	yes
2956	3158	1	17399	Gangplank	Cross	10	0	yes	yes
2999	3032	1	17397	Gangplank	Cross	10	2	yes	yes
3031	3217	1	2084	Gangplank	Cross	10	0	yes	yes
3038	3190	1	17405	Gangplank	Cross	10	1	yes	yes
3041	3200	1	14305	Gangplank	Cross	22	3	yes	yes
3048	3232	1	2413	Gangplank	Cross	10	1	yes	yes
3055	3243	1	34672	Gangplank	Cross	10	1	yes	yes
3061	3000	1	60523	Gangplank	Cross	10	2	yes	yes
3605	3546	1	16651	Gangplank	Cross	22	3	yes	yes
3669	2931	1	17407	Gangplank	Cross	10	2	yes	yes
3684	2951	1	11212	Gangplank	Cross	10	1	yes	yes
3704	3503	1	17393	Gangplank	Cross	10	0	yes	yes
2710	3476	2	14929	Gap	Jump	10	0	yes	yes
3016	3352	3	14919	Gap	Jump	10	2	yes	yes
3044	3361	3	14904	Gap	Jump	10	0	yes	yes
3048	3359	3	14903	Gap	Jump	10	0	yes	yes
3095	3255	3	11631	Gap	Jump	10	0	yes	yes
3300	3193	3	14399	Gap	Jump	11	3	yes	yes
3503	3476	3	14847	Gap	Jump	10	1	yes	yes
1562	3487	0	28852	Gate	Open	0	2	yes	yes
1562	3488	0	28851	Gate	Open	0	2	yes	yes
1657	3504	0	28852	Gate	Open	0	2	yes	yes
1657	3505	0	28851	Gate	Open	0	2	yes	yes
1937	4969	0	9141	Gate	Open	0	1	yes	yes
2459	3383	0	190	Gate	Open	10	2	yes	yes
2555	3474	0	15605	Gate	Open	0	0	yes	yes
2555	3475	0	15604	Gate	Open	0	0	yes	yes
2567	3456	0	15604	Gate	Open	0	3	yes	yes
2568	3456	0	15605	Gate	Open	0	3	yes	yes
2757	3482	0	26081	Gate	Open	0	1	yes	yes
2758	3482	0	26082	Gate	Open	0	1	yes	yes
2824	3554	0	3726	Gate	Open	0	2	yes	yes
2824	3555	0	3725	Gate	Open	0	2	yes	yes
2924	9803	0	2623	Gate	Open	0	0	yes	yes
2935	3450	0	1728	Gate	Open	0	2	yes	yes
2935	3451	0	1727	Gate	Open	0	2	yes	yes
2997	3931	0	23554	Gate	Open	0	3	yes	yes
2998	3931	0	23552	Gate	Open	0	3	yes	yes
3071	3856	0	1728	Gate	Open	0	2	yes	yes
3071	3857	0	1727	Gate	Open	0	2	yes	yes
3089	3091	0	9708	Gate	Open	0	2	yes	yes
3089	3092	0	9470	Gate	Open	0	2	yes	yes
3094	9502	0	9718	Gate	Open	0	2	yes	yes
3094	9503	0	9717	Gate	Open	0	2	yes	yes
3111	9518	0	9719	Gate	Open	0	0	yes	yes
3111	9519	0	9720	Gate	Open	0	0	yes	yes
3131	9917	0	1727	Gate	Open	0	1	yes	yes
3132	9917	0	1728	Gate	Open	0	1	yes	yes
3184	3944	0	26760	Gate	Open	0	1	yes	yes
3264	3405	0	2050	Gate	Open	0	0	yes	yes
3264	3406	0	2051	Gate	Open	0	0	yes	yes
3283	2809	0	44036	Gate	Open	0	1	yes	yes
3284	2809	0	44038	Gate	Open	0	1	yes	yes
3296	3428	0	24560	Gate	Open	0	0	yes	yes
3296	3429	0	24561	Gate	Open	0	0	yes	yes
3305	9375	0	6451	Gate	Open	0	0	yes	yes
3305	9376	0	6452	Gate	Open	0	0	yes	yes
3405	9895	0	3444	Gate	Open	0	3	yes	yes
3431	9897	0	3445	Gate	Open	0	2	yes	yes
3443	3458	0	3507	Gate	Open	0	3	yes	yes
3444	3458	0	3506	Gate	Open	0	3	yes	yes
3484	3244	0	12817	Gate	Open	0	3	yes	yes
3485	3244	0	12816	Gate	Open	0	3	yes	yes
3728	9752	1	39512	Gate	Open	0	1	yes	yes
3728	9766	1	39510	Gate	Open	0	3	yes	yes
3728	9775	1	39510	Gate	Open	0	1	yes	yes
3738	9780	1	39510	Gate	Open	0	0	yes	yes
3746	9780	1	39510	Gate	Open	0	2	yes	yes
2150	5278	0	23703	Goo covered vine	Climb-up	10	3	yes	yes
3440	3337	0	3516	Grotto	Enter	0	1	yes	yes
3442	9733	1	3526	Grotto	Exit	10	1	yes	yes
2933	3289	0	14910	Guild Door	Open	0	3	yes	yes
2658	3438	0	11665	Guild door	Open	9	0	yes	yes
3050	3350	3	14901	Hand holds	Cross	10	0	yes	yes
1457	3690	0	42009	Handholds	Climb	22	0	yes	yes
1459	3690	0	27362	Handholds	Climb	22	0	yes	yes
1471	3687	0	42009	Handholds	Climb	22	0	yes	yes
1474	3687	0	27362	Handholds	Climb	22	0	yes	yes
2852	3551	1	15660	Heavy door	Open	0	2	yes	yes
2852	3552	1	15658	Heavy door	Open	0	2	yes	yes
2344	3651	0	12656	Hole	Enter	10	3	yes	yes
2344	3654	0	12656	Hole	Enter	10	1	yes	yes
2523	2861	0	31791	Hole	Enter	10	0	yes	yes
2575	3111	0	16520	Hole	Climb-into	10	1	yes	yes
2833	3255	0	25154	Hole	Enter	10	2	yes	yes
3224	9601	0	6912	Hole	Squeeze-through	10	3	yes	yes
3321	2796	0	6620	Hole	Climb-through	0	0	yes	yes
3714	3816	0	31481	Hole	Climb through	10	0	yes	yes
3440	9886	0	3443	Holy barrier	Pass-through	10	1	yes	yes
2386	3334	0	3944	Huge Gate	Enter	10	2	yes	yes
2838	3736	0	5044	Ice gate	Go-through	10	2	yes	yes
2838	3739	0	5043	Ice gate	Go-through	10	2	yes	yes
3055	9556	0	10595	Icy Cavern	Enter	10	3	yes	yes
3055	9561	0	10596	Icy Cavern	Enter	10	1	yes	yes
2509	3644	0	4383	Iron ladder	Climb	10	1	yes	yes
2515	10007	0	4413	Iron ladder	Climb	10	2	yes	yes
3418	3533	0	57677	Ivy	Climb-up	0	1	yes	yes
2789	9295	0	2926	Jagged wall	Jump-over	9	0	yes	yes
2790	9296	0	2926	Jagged wall	Jump-over	9	2	yes	yes
2400	4403	0	17002	Jutting wall	Squeeze-past	10	0	yes	yes
2409	4401	0	17002	Jutting wall	Squeeze-past	10	0	yes	yes
1483	9950	3	32401	Ladder	Climb-up	10	3	yes	yes
1495	3571	0	42207	Ladder	Climb-up	10	1	yes	yes
1495	3571	1	42208	Ladder	Climb-down	10	1	yes	yes
1509	3594	0	42207	Ladder	Climb-up	10	2	yes	yes
1509	3594	1	42208	Ladder	Climb-down	10	2	yes	yes
1513	3416	0	18324	Ladder	Climb-up	10	3	yes	yes
1513	3416	1	18325	Ladder	Climb-down	10	3	yes	yes
1519	3593	0	42207	Ladder	Climb-up	10	2	yes	yes
1519	3593	1	42208	Ladder	Climb-down	10	2	yes	yes
1538	3547	0	42207	Ladder	Climb-up	10	1	yes	yes
1538	3547	1	42208	Ladder	Climb-down	10	1	yes	yes
1538	3556	0	42207	Ladder	Climb-up	10	1	yes	yes
1538	3556	1	42208	Ladder	Climb-down	10	1	yes	yes
1539	3582	0	42207	Ladder	Climb-up	10	2	yes	yes
1539	3582	1	42208	Ladder	Climb-down	10	2	yes	yes
1544	3570	0	42207	Ladder	Climb-up	10	3	yes	yes
1544	3570	1	42208	Ladder	Climb-down	10	3	yes	yes
1552	3033	0	52614	Ladder	Climb-up	10	1	yes	no
1552	3033	1	52620	Ladder	Climb-down	10	1	yes	no
1557	3034	1	52614	Ladder	Climb-up	10	3	yes	no
1557	3034	2	52620	Ladder	Climb-down	10	3	yes	no
1565	3571	0	42207	Ladder	Climb-up	10	2	yes	yes
1565	3571	1	42208	Ladder	Climb-down	10	2	yes	yes
1569	3545	0	42207	Ladder	Climb-up	10	3	yes	yes
1569	3545	1	42208	Ladder	Climb-down	10	3	yes	yes
1702	3574	0	34862	Ladder	Climb-down	10	2	yes	yes
1830	9974	0	34863	Ladder	Climb-up	10	2	yes	yes
1859	5244	0	20784	Ladder	Climb-up	10	2	yes	yes
1902	5222	0	20785	Ladder	Climb-down	10	1	yes	yes
1913	5226	0	20784	Ladder	Climb-up	10	3	yes	yes
1937	9009	1	32205	Ladder	Climb-up	10	1	yes	yes
2026	5218	0	19004	Ladder	Climb-down	10	1	yes	yes
2042	5246	0	19003	Ladder	Climb-up	10	1	yes	yes
2118	3894	0	16960	Ladder	Climb	10	1	yes	yes
2118	3894	1	16962	Ladder	Climb	10	1	yes	yes
2127	3893	1	16959	Ladder	Climb	10	0	yes	yes
2127	3893	2	16961	Ladder	Climb	10	0	yes	yes
2166	4410	2	20281	Ladder	Climb-up	10	2	yes	no
2212	3809	0	16960	Ladder	Climb	10	0	yes	yes
2212	3809	1	16962	Ladder	Climb	10	0	yes	yes
2213	3795	0	16960	Ladder	Climb	10	3	yes	yes
2213	3795	1	16962	Ladder	Climb	10	3	yes	yes
2214	3801	1	16959	Ladder	Climb	10	1	yes	yes
2214	3801	2	16961	Ladder	Climb	10	1	yes	yes
2255	4829	3	16679	Ladder	Climb-down	10	0	yes	yes
2255	4829	2	16683	Ladder	Climb-up	10	0	yes	yes
2259	4845	1	16679	Ladder	Climb-down	10	2	yes	yes
2259	4845	0	16683	Ladder	Climb-up	10	2	yes	yes
2275	4834	2	16679	Ladder	Climb-down	10	2	yes	yes
2275	4834	1	16683	Ladder	Climb-up	10	2	yes	yes
2330	3802	0	21514	Ladder	Climb-up	10	1	yes	yes
2330	3802	1	21515	Ladder	Climb-down	10	1	yes	yes
2330	3810	0	21514	Ladder	Climb-up	10	1	yes	yes
2330	3810	1	21515	Ladder	Climb-down	10	1	yes	yes
2363	3799	0	21512	Ladder	Climb-up	10	3	yes	yes
2363	3799	2	21513	Ladder	Climb-down	10	3	yes	yes
2373	3800	0	21395	Ladder	Climb-up	10	1	yes	yes
2373	3800	2	21396	Ladder	Climb-down	10	1	yes	yes
2388	3793	0	21395	Ladder	Climb-up	10	1	yes	yes
2388	3793	2	21396	Ladder	Climb-down	10	1	yes	yes
2388	3804	0	21395	Ladder	Climb-up	10	1	yes	yes
2388	3804	2	21396	Ladder	Climb-down	10	1	yes	yes
2408	3435	1	16679	Ladder	Climb-down	10	0	yes	yes
2408	3435	0	16683	Ladder	Climb-up	10	0	yes	yes
2410	3823	0	21395	Ladder	Climb-up	10	2	yes	yes
2410	3823	2	21396	Ladder	Climb-down	10	2	yes	yes
2421	3823	0	21395	Ladder	Climb-up	10	2	yes	yes
2421	3823	2	21396	Ladder	Climb-down	10	2	yes	yes
2423	3422	2	16679	Ladder	Climb-down	10	3	yes	yes
2423	3422	1	16683	Ladder	Climb-up	10	3	yes	yes
2423	3442	1	16679	Ladder	Climb-down	10	0	yes	yes
2423	3442	0	16683	Ladder	Climb-up	10	0	yes	yes
2437	3464	1	16679	Ladder	Climb-down	10	2	yes	yes
2437	3464	0	16683	Ladder	Climb-up	10	2	yes	yes
2443	3463	1	16679	Ladder	Climb-down	10	2	yes	yes
2443	3463	0	16683	Ladder	Climb-up	10	2	yes	yes
2449	3464	1	16679	Ladder	Climb-down	10	2	yes	yes
2449	3464	0	16683	Ladder	Climb-up	10	2	yes	yes
2458	3310	1	16679	Ladder	Climb-down	10	0	yes	yes
2458	3310	0	16683	Ladder	Climb-up	10	0	yes	yes
2463	9897	0	17385	Ladder	Climb-up	10	3	yes	yes
2466	3495	0	4458	Ladder	Climb-up	10	0	yes	yes
2466	3495	3	56229	Ladder	Climb-down	10	0	yes	yes
2466	3495	2	56232	Ladder	Climb	10	0	yes	yes
2466	3495	1	56233	Ladder	Climb	10	0	yes	yes
2476	3463	1	16679	Ladder	Climb-down	10	1	yes	yes
2476	3463	0	16683	Ladder	Climb-up	10	1	yes	yes
2509	3846	0	15116	Ladder	Climb-down	10	3	yes	yes
2509	10246	0	15115	Ladder	Climb-up	10	0	yes	yes
2516	3165	1	16679	Ladder	Climb-down	10	0	yes	yes
2516	3165	0	17026	Ladder	Climb-up	10	0	yes	yes
2521	3162	1	16685	Ladder	Climb-down	10	0	yes	yes
2521	3162	0	17026	Ladder	Climb-up	10	0	yes	yes
2521	3493	1	16679	Ladder	Climb-down	10	2	yes	yes
2521	3493	0	16683	Ladder	Climb-up	10	2	yes	yes
2525	3162	1	16679	Ladder	Climb-down	10	1	yes	yes
2525	3162	0	17026	Ladder	Climb-up	10	1	yes	yes
2525	3172	1	16679	Ladder	Climb-down	10	1	yes	yes
2525	3172	0	17026	Ladder	Climb-up	10	1	yes	yes
2533	3155	0	5250	Ladder	Climb-down	10	0	yes	yes
2533	9555	0	17387	Ladder	Climb-up	10	0	yes	yes
2544	3111	0	2833	Ladder	Climb-up	10	0	yes	yes
2544	3111	1	17122	Ladder	Climb-down	10	0	yes	yes
2549	3111	1	2796	Ladder	Climb-up	10	0	yes	yes
2549	3111	2	2797	Ladder	Climb-down	10	0	yes	yes
2556	3081	1	16679	Ladder	Climb-down	10	3	yes	yes
2556	3081	0	16683	Ladder	Climb-up	10	3	yes	yes
2556	9844	0	17387	Ladder	Climb-up	10	1	yes	yes
2561	9622	0	17385	Ladder	Climb-up	10	0	yes	yes
2566	3227	0	17384	Ladder	Climb-down	10	0	yes	yes
2566	3231	0	17384	Ladder	Climb-down	10	0	yes	yes
2566	3242	0	17384	Ladder	Climb-down	10	0	yes	yes
2566	9627	0	17385	Ladder	Climb-up	10	0	yes	yes
2566	9631	0	17385	Ladder	Climb-up	10	0	yes	yes
2566	9642	0	17385	Ladder	Climb-up	10	0	yes	yes
2569	3227	0	17384	Ladder	Climb-down	10	0	yes	yes
2569	3231	0	17384	Ladder	Climb-down	10	0	yes	yes
2569	9627	0	17385	Ladder	Climb-up	10	0	yes	yes
2569	9631	0	17385	Ladder	Climb-up	10	0	yes	yes
2570	3267	0	46717	Ladder	Climb-down	10	0	yes	yes
2570	3441	1	16679	Ladder	Climb-down	10	0	yes	yes
2570	3441	0	16683	Ladder	Climb-up	10	0	yes	yes
2570	3443	1	11	Ladder	Climb-up	10	1	yes	yes
2570	3443	2	16679	Ladder	Climb-down	10	1	yes	yes
2572	3227	0	17384	Ladder	Climb-down	10	0	yes	yes
2572	9627	0	17385	Ladder	Climb-up	10	0	yes	yes
2572	9631	0	17385	Ladder	Climb-up	10	0	yes	yes
2575	3029	0	2812	Ladder	Climb-down	10	0	yes	yes
2594	3085	0	17384	Ladder	Climb-down	10	0	yes	yes
2594	9485	0	17385	Ladder	Climb-up	10	2	yes	yes
2597	3107	1	16681	Ladder	Climb-down	10	2	yes	yes
2597	3107	0	16683	Ladder	Climb-up	10	2	yes	yes
2597	4435	0	5251	Ladder	Climb-up	10	0	yes	yes
2610	3306	3	16679	Ladder	Climb-down	10	0	yes	yes
2610	3306	0	16683	Ladder	Climb-up	10	0	yes	yes
2610	3306	1	16684	Ladder	Climb	10	0	yes	yes
2610	3306	2	16684	Ladder	Climb	10	0	yes	yes
2612	3475	1	16679	Ladder	Climb-down	10	0	yes	yes
2612	3475	0	16683	Ladder	Climb-up	10	0	yes	yes
2617	3323	1	16679	Ladder	Climb-down	10	1	yes	yes
2617	3323	0	16683	Ladder	Climb-up	10	1	yes	yes
2621	3261	0	17384	Ladder	Climb-down	10	0	yes	yes
2621	9661	0	17385	Ladder	Climb-up	10	0	yes	yes
2622	3292	1	16685	Ladder	Climb-down	10	2	yes	yes
2622	3292	0	17026	Ladder	Climb-up	10	2	yes	yes
2629	5072	0	6450	Ladder	Climb-up	10	3	yes	yes
2630	3386	2	16679	Ladder	Climb-down	10	1	yes	yes
2630	3386	0	16683	Ladder	Climb-up	10	1	yes	yes
2630	3386	1	16684	Ladder	Climb	10	1	yes	yes
2642	3428	1	16679	Ladder	Climb-down	10	0	yes	yes
2642	3428	0	16683	Ladder	Climb-up	10	0	yes	yes
2649	3281	2	16685	Ladder	Climb-down	10	0	yes	yes
2649	3281	1	17026	Ladder	Climb-up	10	0	yes	yes
2649	3286	2	16685	Ladder	Climb-down	10	0	yes	yes
2649	3286	1	17026	Ladder	Climb-up	10	0	yes	yes
2650	3281	1	16679	Ladder	Climb-down	10	3	yes	yes
2650	3281	0	16683	Ladder	Climb-up	10	3	yes	yes
2650	3286	1	16679	Ladder	Climb-down	10	3	yes	yes
2650	3286	0	16683	Ladder	Climb-up	10	3	yes	yes
2655	3322	1	16685	Ladder	Climb-down	10	2	yes	yes
2655	3322	0	17026	Ladder	Climb-up	10	2	yes	yes
2664	3334	1	16679	Ladder	Climb-down	10	1	yes	yes
