# Generated from Skretzo/shortest-path transport TSV files.
# Columns: category	source	destination	label	duration	skills	quests	items	varbits	varplayers	wildernessLevel	confidence	provenance
# duration is in game ticks (floored at 1). Blank requirement fields mean no requirement recorded upstream.
# confidence tiers: INHERITED from upstream, INFERRED from cache-derived generation, CONFIRMED from live/manual proof, CONTRADICTED for known disagreements.
PLANTED_SPIRIT_TREE	2488,2851,0	1251,3750,0	B: Farming Guild 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2488,2851,0	1693,3540,0	A: Hosidius 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2488,2851,0	2007,5700,0	C: Your house 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2488,2851,0	2613,3855,0	8: Etceteria 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2488,2851,0	2800,3203,0	9: Brimhaven 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2488,2851,0	3058,3257,0	7: Port Sarim 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3168,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3168,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3168,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3168,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3168,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3168,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3169,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3169,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3169,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3169,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3169,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3169,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3170,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3170,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3170,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3170,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3170,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3170,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3171,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3171,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3171,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3171,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3171,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2542,3171,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3167,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3167,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3167,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3167,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3167,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3167,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3172,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3172,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3172,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3172,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3172,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2543,3172,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3167,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3167,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3167,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3167,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3167,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3167,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3172,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3172,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3172,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3172,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3172,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2544,3172,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3167,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3167,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3167,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3167,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3167,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3167,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3172,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3172,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3172,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3172,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3172,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2545,3172,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3167,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3167,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3167,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3167,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3167,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3167,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3172,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3172,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3172,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3172,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3172,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2546,3172,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3169,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3169,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3169,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3169,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3169,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3169,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3170,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3170,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3170,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3170,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3170,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3170,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3171,0	1251,3750,0	B: Farming Guild 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3171,0	1693,3540,0	A: Hosidius 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3171,0	2007,5700,0	C: Your house 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3171,0	2613,3855,0	8: Etceteria 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3171,0	2800,3203,0	9: Brimhaven 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2547,3171,0	3058,3257,0	7: Port Sarim 26261	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3260,0	1251,3750,0	B: Farming Guild 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3260,0	1693,3540,0	A: Hosidius 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3260,0	2007,5700,0	C: Your house 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3260,0	2613,3855,0	8: Etceteria 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3260,0	2800,3203,0	9: Brimhaven 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3260,0	3058,3257,0	7: Port Sarim 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3261,0	1251,3750,0	B: Farming Guild 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3261,0	1693,3540,0	A: Hosidius 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3261,0	2007,5700,0	C: Your house 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3261,0	2613,3855,0	8: Etceteria 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3261,0	2800,3203,0	9: Brimhaven 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2554,3261,0	3058,3257,0	7: Port Sarim 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3259,0	1251,3750,0	B: Farming Guild 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3259,0	1693,3540,0	A: Hosidius 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3259,0	2007,5700,0	C: Your house 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3259,0	2613,3855,0	8: Etceteria 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3259,0	2800,3203,0	9: Brimhaven 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3259,0	3058,3257,0	7: Port Sarim 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3262,0	1251,3750,0	B: Farming Guild 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3262,0	1693,3540,0	A: Hosidius 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3262,0	2007,5700,0	C: Your house 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3262,0	2613,3855,0	8: Etceteria 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3262,0	2800,3203,0	9: Brimhaven 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2555,3262,0	3058,3257,0	7: Port Sarim 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3259,0	1251,3750,0	B: Farming Guild 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3259,0	1693,3540,0	A: Hosidius 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3259,0	2007,5700,0	C: Your house 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3259,0	2613,3855,0	8: Etceteria 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3259,0	2800,3203,0	9: Brimhaven 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3259,0	3058,3257,0	7: Port Sarim 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3262,0	1251,3750,0	B: Farming Guild 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3262,0	1693,3540,0	A: Hosidius 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3262,0	2007,5700,0	C: Your house 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3262,0	2613,3855,0	8: Etceteria 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3262,0	2800,3203,0	9: Brimhaven 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2556,3262,0	3058,3257,0	7: Port Sarim 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3260,0	1251,3750,0	B: Farming Guild 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3260,0	1693,3540,0	A: Hosidius 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3260,0	2007,5700,0	C: Your house 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3260,0	2613,3855,0	8: Etceteria 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3260,0	2800,3203,0	9: Brimhaven 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3260,0	3058,3257,0	7: Port Sarim 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3261,0	1251,3750,0	B: Farming Guild 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3261,0	1693,3540,0	A: Hosidius 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3261,0	2007,5700,0	C: Your house 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3261,0	2613,3855,0	8: Etceteria 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3261,0	2800,3203,0	9: Brimhaven 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2557,3261,0	3058,3257,0	7: Port Sarim 26263	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	1202,2785,0	E: Laguna Aurorae 8355	3		Pandemonium				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	1251,3750,0	B: Farming Guild 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	1693,3540,0	A: Hosidius 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	2007,5700,0	C: Your house 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	2339,3109,0	D: Poison Waste 8355	3		The Path of Glouphrie				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	2461,3444,0	2: Gnome Stronghold 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	2488,2850,0	5: Feldip Hills 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	2542,3170,0	1: Tree Gnome Village 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	2555,3259,0	3: Battlefield of Khazard 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	2613,3855,0	8: Etceteria 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	2800,3203,0	9: Brimhaven 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	3058,3257,0	7: Port Sarim 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	3185,3508,0	4: Grand Exchange 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3857,0	3274,6123,0	6: Prifddinas 8355	3		Tree Gnome Village;Song of the Elves				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	1202,2785,0	E: Laguna Aurorae 8355	3		Pandemonium				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	1251,3750,0	B: Farming Guild 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	1693,3540,0	A: Hosidius 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	2007,5700,0	C: Your house 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	2339,3109,0	D: Poison Waste 8355	3		The Path of Glouphrie				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	2461,3444,0	2: Gnome Stronghold 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	2488,2850,0	5: Feldip Hills 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	2542,3170,0	1: Tree Gnome Village 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	2555,3259,0	3: Battlefield of Khazard 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	2613,3855,0	8: Etceteria 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
PLANTED_SPIRIT_TREE	2611,3858,0	2800,3203,0	9: Brimhaven 8355	3		Tree Gnome Village				-1	INHERITED	skretzo:spirit_trees.tsv
